Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Ecuador;Import;Textiles and Clothing;Import (US$ Thousand);8,326;0,42;83,423;0,124;
Slovenia;Egypt, Arab Rep.;Import;Textiles and Clothing;Import (US$ Thousand);4344,452;5442,74;4312,356;4645,29;5474,184
Slovenia;El Salvador;Import;Textiles and Clothing;Import (US$ Thousand);135,233;79,647;36,151;14,273;18,008
Slovenia;Equatorial Guinea;Import;Textiles and Clothing;Import (US$ Thousand);;0,273;;;
Slovenia;Eritrea;Import;Textiles and Clothing;Import (US$ Thousand);11,201;;;;
Slovenia;Estonia;Import;Textiles and Clothing;Import (US$ Thousand);42,744;321,664;101,739;120,942;166,041
Slovenia;Ethiopia(excludes Eritrea);Import;Textiles and Clothing;Import (US$ Thousand);19,199;71,362;60,15;92,982;101,635
Slovenia;Falkland Island;Import;Textiles and Clothing;Import (US$ Thousand);;;;0,095;
Slovenia;Fiji;Import;Textiles and Clothing;Import (US$ Thousand);17,059;1,538;;;
Slovenia;Finland;Import;Textiles and Clothing;Import (US$ Thousand);533,789;675,764;808,217;1322,195;828,988
Slovenia;Fm Sudan;Import;Textiles and Clothing;Import (US$ Thousand);16,958;;;;
Slovenia;Fr. So. Ant. Tr;Import;Textiles and Clothing;Import (US$ Thousand);;;;0,055;
Slovenia;France;Import;Textiles and Clothing;Import (US$ Thousand);28496,806;29876,3;19100,571;18467,562;15770,062
Slovenia;French Polynesia;Import;Textiles and Clothing;Import (US$ Thousand);;0,063;;;
Slovenia;Gambia, The;Import;Textiles and Clothing;Import (US$ Thousand);0,025;;4,905;;
Slovenia;Georgia;Import;Textiles and Clothing;Import (US$ Thousand);123,521;233,022;139,054;220,032;46,761
Slovenia;Germany;Import;Textiles and Clothing;Import (US$ Thousand);107831,509;118800,506;98920,932;98403,696;123452,162
Slovenia;Greece;Import;Textiles and Clothing;Import (US$ Thousand);5103,976;7830,777;2277,644;1694,231;2350,387
Slovenia;Greenland;Import;Textiles and Clothing;Import (US$ Thousand);;0,428;;;
Slovenia;Grenada;Import;Textiles and Clothing;Import (US$ Thousand);;0,628;;;
Slovenia;Guam;Import;Textiles and Clothing;Import (US$ Thousand);3,169;5,53;;;
Slovenia;Guatemala;Import;Textiles and Clothing;Import (US$ Thousand);88,361;40,478;27,998;9,963;8,403
Slovenia;Guinea;Import;Textiles and Clothing;Import (US$ Thousand);0,492;0,109;;;0,859
Slovenia;Haiti;Import;Textiles and Clothing;Import (US$ Thousand);8,675;5,095;12,769;46,301;47,824
Slovenia;Holy See;Import;Textiles and Clothing;Import (US$ Thousand);;0,365;;;0,02
Slovenia;Honduras;Import;Textiles and Clothing;Import (US$ Thousand);438,154;412,292;304,05;229,366;338,232
Slovenia;Hong Kong, China;Import;Textiles and Clothing;Import (US$ Thousand);1024,627;1043,513;1160,814;665,264;787,543
Slovenia;Hungary;Import;Textiles and Clothing;Import (US$ Thousand);4690,197;4717,394;3446,454;5347,653;7026,334
Slovenia;Iceland;Import;Textiles and Clothing;Import (US$ Thousand);10,256;7,14;92,267;11,583;5,522
Slovenia;India;Import;Textiles and Clothing;Import (US$ Thousand);29475,485;33605,624;24167,036;26847,663;34058,193
Slovenia;Indonesia;Import;Textiles and Clothing;Import (US$ Thousand);14909,344;16990,351;11321,108;9579,085;13837,848
Slovenia;Iran, Islamic Rep.;Import;Textiles and Clothing;Import (US$ Thousand);184,604;250,417;339,234;28,894;14,904
Slovenia;Iraq;Import;Textiles and Clothing;Import (US$ Thousand);;;0,085;;
Slovenia;Ireland;Import;Textiles and Clothing;Import (US$ Thousand);1344,391;1509,688;1142,065;1485,201;1753,819
Slovenia;Israel;Import;Textiles and Clothing;Import (US$ Thousand);1046,554;725,797;1382,443;1645,164;1047,672
Slovenia;Italy;Import;Textiles and Clothing;Import (US$ Thousand);154234,838;186966,636;162380,123;161584,406;154903,155
Slovenia;Jamaica;Import;Textiles and Clothing;Import (US$ Thousand);0,646;;;;
Slovenia;Japan;Import;Textiles and Clothing;Import (US$ Thousand);2998,567;3221,127;3070,589;5403,353;3872,213
Slovenia;Jordan;Import;Textiles and Clothing;Import (US$ Thousand);11,173;30,876;9,33;7,885;8,008
Slovenia;Kazakhstan;Import;Textiles and Clothing;Import (US$ Thousand);84,372;;22,33;146,479;90,662
Slovenia;Kenya;Import;Textiles and Clothing;Import (US$ Thousand);0,513;53,293;0,214;2,009;31,165
Slovenia;Kiribati;Import;Textiles and Clothing;Import (US$ Thousand);;;;;1,104
Slovenia;Korea, Dem. Rep.;Import;Textiles and Clothing;Import (US$ Thousand);293,431;425,968;305,877;394,583;391,728
Slovenia;Korea, Rep.;Import;Textiles and Clothing;Import (US$ Thousand);2399,695;4065,85;2122,597;1573,425;1238,884
Slovenia;Kuwait;Import;Textiles and Clothing;Import (US$ Thousand);1,347;;;0,143;0,409
Slovenia;Kyrgyz Republic;Import;Textiles and Clothing;Import (US$ Thousand);0,347;0,227;;94,741;53,721
Slovenia;Lao PDR;Import;Textiles and Clothing;Import (US$ Thousand);230,471;554,559;926,007;327,844;422,768
Slovenia;Latvia;Import;Textiles and Clothing;Import (US$ Thousand);259,412;286,082;270,293;309,703;322,82
Slovenia;Lebanon;Import;Textiles and Clothing;Import (US$ Thousand);3,526;4,743;3,511;2,759;1,545
Slovenia;Lesotho;Import;Textiles and Clothing;Import (US$ Thousand);0,007;;;;0,021
Slovenia;Liberia;Import;Textiles and Clothing;Import (US$ Thousand);17,345;;;;1,784
Slovenia;Libya;Import;Textiles and Clothing;Import (US$ Thousand);;94,826;;0,25;0,2
Slovenia;Lithuania;Import;Textiles and Clothing;Import (US$ Thousand);622,009;869,31;1179,657;1564,047;2811,502
Slovenia;Luxembourg;Import;Textiles and Clothing;Import (US$ Thousand);15699,466;11142,115;12246,201;12324,91;13695,362
Slovenia;Macao;Import;Textiles and Clothing;Import (US$ Thousand);139,815;152,069;131,541;100,502;167,077
Slovenia;Macedonia, FYR;Import;Textiles and Clothing;Import (US$ Thousand);2893,06;3261,08;3067,987;2905,132;2181,095
Slovenia;Madagascar;Import;Textiles and Clothing;Import (US$ Thousand);186,355;274,702;205,644;168,818;411,449
Slovenia;Malawi;Import;Textiles and Clothing;Import (US$ Thousand);;;;0,705;
Slovenia;Malaysia;Import;Textiles and Clothing;Import (US$ Thousand);1239,524;1896,868;1964,168;2397,953;2937,614
Slovenia;Mali;Import;Textiles and Clothing;Import (US$ Thousand);81,313;0,402;0,833;0,253;
Slovenia;Malta;Import;Textiles and Clothing;Import (US$ Thousand);44,498;47,974;55,747;66,817;125,883
Slovenia;Mauritania;Import;Textiles and Clothing;Import (US$ Thousand);;0,26;1,26;;
Slovenia;Mauritius;Import;Textiles and Clothing;Import (US$ Thousand);1421,592;996,803;570,144;327,323;280,682
Slovenia;Mexico;Import;Textiles and Clothing;Import (US$ Thousand);156,992;280,271;204,358;113,276;186,655
Slovenia;Moldova;Import;Textiles and Clothing;Import (US$ Thousand);1018,866;1326,636;976,803;749,125;839,326
Slovenia;Mongolia;Import;Textiles and Clothing;Import (US$ Thousand);8,294;2,716;0,117;3,557;1,114
Slovenia;Montenegro;Import;Textiles and Clothing;Import (US$ Thousand);222,394;57,644;132,879;91,952;412,806
Slovenia;Montserrat;Import;Textiles and Clothing;Import (US$ Thousand);231,897;0,015;;;
Slovenia;Morocco;Import;Textiles and Clothing;Import (US$ Thousand);8317,168;7248,052;7517,121;6718,997;6962,083
Slovenia;Mozambique;Import;Textiles and Clothing;Import (US$ Thousand);0,324;;;2,01;0,001
Slovenia;Myanmar;Import;Textiles and Clothing;Import (US$ Thousand);467,387;528,698;277,02;397,452;867,499
Slovenia;Namibia;Import;Textiles and Clothing;Import (US$ Thousand);2,879;0,514;;;
Slovenia;Nauru;Import;Textiles and Clothing;Import (US$ Thousand);3,568;34,357;70,24;33,828;31,629
Slovenia;Nepal;Import;Textiles and Clothing;Import (US$ Thousand);211,414;95,137;140,604;237,458;260,367
Slovenia;Netherlands;Import;Textiles and Clothing;Import (US$ Thousand);10591,97;11753,87;9300,105;12383,992;12585,27
Slovenia;New Caledonia;Import;Textiles and Clothing;Import (US$ Thousand);2,975;1,034;1,122;0,36;0,192
Slovenia;New Zealand;Import;Textiles and Clothing;Import (US$ Thousand);27,716;43,377;14,637;43,696;55,485
Slovenia;Nicaragua;Import;Textiles and Clothing;Import (US$ Thousand);9,153;0,788;4,936;41,874;6,699
Slovenia;Niger;Import;Textiles and Clothing;Import (US$ Thousand);1,281;8,996;;8,133;16,438
Slovenia;Nigeria;Import;Textiles and Clothing;Import (US$ Thousand);;1,189;;;
Slovenia;Northern Mariana Islands;Import;Textiles and Clothing;Import (US$ Thousand);;;0,065;;
Slovenia;Norway;Import;Textiles and Clothing;Import (US$ Thousand);149,394;625,778;194,641;112,548;170,37
Slovenia;Occ.Pal.Terr;Import;Textiles and Clothing;Import (US$ Thousand);;;;;2,575
Slovenia;Oman;Import;Textiles and Clothing;Import (US$ Thousand);0,435;;;;
Slovenia;Other Asia, nes;Import;Textiles and Clothing;Import (US$ Thousand);3584,049;5898,538;5400,048;5049,655;4513,626
Slovenia;Pakistan;Import;Textiles and Clothing;Import (US$ Thousand);9681,131;11767,981;10008,194;10764,682;16255,97
Slovenia;Panama;Import;Textiles and Clothing;Import (US$ Thousand);10,34;0,049;2,068;0,385;2,359
Slovenia;Paraguay;Import;Textiles and Clothing;Import (US$ Thousand);0,219;;;0,354;
Slovenia;Peru;Import;Textiles and Clothing;Import (US$ Thousand);517,086;615,932;438,824;562,315;453,655
Slovenia;Philippines;Import;Textiles and Clothing;Import (US$ Thousand);784,499;817,365;721,836;409,984;690,46
Slovenia;Poland;Import;Textiles and Clothing;Import (US$ Thousand);7514,323;12661,427;9987,853;9395,372;8846,874
Slovenia;Portugal;Import;Textiles and Clothing;Import (US$ Thousand);8235,087;8541,686;8712,935;9101,65;8629,549
Slovenia;Qatar;Import;Textiles and Clothing;Import (US$ Thousand);0,756;1,263;;0,138;0,663
Slovenia;Romania;Import;Textiles and Clothing;Import (US$ Thousand);27935,681;30773,909;23604,602;22832,417;24583,623
Slovenia;Russian Federation;Import;Textiles and Clothing;Import (US$ Thousand);402,314;146,91;209,217;205,256;108,003
Slovenia;Saint Helena;Import;Textiles and Clothing;Import (US$ Thousand);3,223;8,483;5,585;6,012;0,037
Slovenia;Saint Pierre and Miquelon;Import;Textiles and Clothing;Import (US$ Thousand);116,572;;0,164;24,8;
Slovenia;San Marino;Import;Textiles and Clothing;Import (US$ Thousand);;284,481;543,957;;6,18
Slovenia;Sao Tome and Principe;Import;Textiles and Clothing;Import (US$ Thousand);;2,523;;;
Slovenia;Saudi Arabia;Import;Textiles and Clothing;Import (US$ Thousand);30,681;;;132,333;230,875
Slovenia;Senegal;Import;Textiles and Clothing;Import (US$ Thousand);1,648;0,012;;;0,069
Slovenia;Serbia, FR(Serbia/Montenegro);Import;Textiles and Clothing;Import (US$ Thousand);11229,254;15208,931;13064,565;15484,397;17139,764
Slovenia;Seychelles;Import;Textiles and Clothing;Import (US$ Thousand);16,932;4,471;;;
Slovenia;Sierra Leone;Import;Textiles and Clothing;Import (US$ Thousand);14,715;41,84;1,812;1,375;2,677
Slovenia;Singapore;Import;Textiles and Clothing;Import (US$ Thousand);92,73;203,782;236,022;94,454;152,858
Slovenia;Sint Maarten;Import;Textiles and Clothing;Import (US$ Thousand);;;;0,491;19,634
Slovenia;Slovak Republic;Import;Textiles and Clothing;Import (US$ Thousand);4365,801;5275,502;3776,279;4194,178;5675,049
Slovenia;Slovenia;Import;Textiles and Clothing;Import (US$ Thousand);1953,045;1527,968;2001,208;4052,478;4980,732
Slovenia;South Africa;Import;Textiles and Clothing;Import (US$ Thousand);264,249;163,422;187,256;26,37;12,676
Slovenia;South Georgia and the South Sa;Import;Textiles and Clothing;Import (US$ Thousand);;;0,603;0,854;
Slovenia;Spain;Import;Textiles and Clothing;Import (US$ Thousand);11283,27;11537,336;10498,231;11982,238;9383,397
Slovenia;Sri Lanka;Import;Textiles and Clothing;Import (US$ Thousand);6057,636;7296,917;5545,632;5156,977;5552,432
Slovenia;St. Kitts and Nevis;Import;Textiles and Clothing;Import (US$ Thousand);8,795;;0,375;;0,35
Slovenia;St. Lucia;Import;Textiles and Clothing;Import (US$ Thousand);;;0,034;;
Slovenia;Suriname;Import;Textiles and Clothing;Import (US$ Thousand);4,049;1,78;0,978;0,274;32,193
Slovenia;Swaziland;Import;Textiles and Clothing;Import (US$ Thousand);;;;;0,232
Slovenia;Sweden;Import;Textiles and Clothing;Import (US$ Thousand);1491,37;1894,884;1310,606;1070,863;1163,889
Slovenia;Switzerland;Import;Textiles and Clothing;Import (US$ Thousand);5819,341;6035,902;4238,894;3044,33;2904,264
Slovenia;Syrian Arab Republic;Import;Textiles and Clothing;Import (US$ Thousand);439,748;480,747;243,114;184,525;31,625
Slovenia;Tajikistan;Import;Textiles and Clothing;Import (US$ Thousand);287,925;1103,059;818,536;345,643;125,422
Slovenia;Tanzania;Import;Textiles and Clothing;Import (US$ Thousand);20,215;2,071;0,611;0,693;0,087
Slovenia;Thailand;Import;Textiles and Clothing;Import (US$ Thousand);3684,732;3382,743;2619,139;2684,211;2849,18
Slovenia;Togo;Import;Textiles and Clothing;Import (US$ Thousand);;;43,831;1,055;
Slovenia;Tokelau;Import;Textiles and Clothing;Import (US$ Thousand);0,377;;2,549;0,779;1,527
Slovenia;Trinidad and Tobago;Import;Textiles and Clothing;Import (US$ Thousand);0,012;;;;0,6
Slovenia;Tunisia;Import;Textiles and Clothing;Import (US$ Thousand);5050,393;6080,357;5100,076;4600,942;5204,333
Slovenia;Turkey;Import;Textiles and Clothing;Import (US$ Thousand);61603,609;64555,998;53791,15;56491,973;62150,106
Slovenia;Turkmenistan;Import;Textiles and Clothing;Import (US$ Thousand);245,535;0,013;;;252,562
Slovenia;Turks and Caicos Isl.;Import;Textiles and Clothing;Import (US$ Thousand);0,255;0,688;0,535;1,453;0,717
Slovenia;Tuvalu;Import;Textiles and Clothing;Import (US$ Thousand);;0,043;;;0,039
Slovenia;Uganda;Import;Textiles and Clothing;Import (US$ Thousand);0,029;1,95;7,441;;
Slovenia;Ukraine;Import;Textiles and Clothing;Import (US$ Thousand);1924,673;2096,306;1678,173;1595,443;1367,093
Slovenia;United Arab Emirates;Import;Textiles and Clothing;Import (US$ Thousand);325,211;122,492;244,505;197,165;546,125
Slovenia;United Kingdom;Import;Textiles and Clothing;Import (US$ Thousand);10458,108;9210,111;8468,279;9162,154;9493,739
Slovenia;United States;Import;Textiles and Clothing;Import (US$ Thousand);6049,404;10157,213;6958,89;10160,477;10005,841
Slovenia;United States Minor Outlying I;Import;Textiles and Clothing;Import (US$ Thousand);;;0,035;;
Slovenia;Unspecified;Import;Textiles and Clothing;Import (US$ Thousand);24497,243;27177,455;22381,393;68,069;0,058
Slovenia;Uruguay;Import;Textiles and Clothing;Import (US$ Thousand);18,886;4,37;0,009;24,675;40,788
Slovenia;Uzbekistan;Import;Textiles and Clothing;Import (US$ Thousand);610,129;531,752;22,946;62,282;285,503
Slovenia;Venezuela;Import;Textiles and Clothing;Import (US$ Thousand);;;;31,841;14,495
Slovenia;Vietnam;Import;Textiles and Clothing;Import (US$ Thousand);7431,071;8502,851;8677,359;9127,376;11358,994
Slovenia;Yemen;Import;Textiles and Clothing;Import (US$ Thousand);;1,704;3,522;1,676;
Slovenia;Zambia;Import;Textiles and Clothing;Import (US$ Thousand);1,078;;;;
Slovenia;Zimbabwe;Import;Textiles and Clothing;Import (US$ Thousand);7,292;13,193;8,435;3,258;6,669
