Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Greece;Import;Plastic or Rubber;Import (US$ Thousand);4294,447;5932,42;2666,766;1512,596;2249,526
Slovenia;Grenada;Import;Plastic or Rubber;Import (US$ Thousand);;;;1,579;
Slovenia;Guam;Import;Plastic or Rubber;Import (US$ Thousand);;10,279;;;
Slovenia;Guatemala;Import;Plastic or Rubber;Import (US$ Thousand);1,112;5,012;;;61,434
Slovenia;Haiti;Import;Plastic or Rubber;Import (US$ Thousand);;;;;5,462
Slovenia;Heard Island and McDonald Isla;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,271
Slovenia;Holy See;Import;Plastic or Rubber;Import (US$ Thousand);0,038;;;;
Slovenia;Honduras;Import;Plastic or Rubber;Import (US$ Thousand);;;;0,01;
Slovenia;Hong Kong, China;Import;Plastic or Rubber;Import (US$ Thousand);774,558;286,928;433,935;218,927;327,436
Slovenia;Hungary;Import;Plastic or Rubber;Import (US$ Thousand);42948,513;51776,56;48830,53;56442,4;61856,505
Slovenia;Iceland;Import;Plastic or Rubber;Import (US$ Thousand);1,114;6,984;2,752;36,008;2,394
Slovenia;India;Import;Plastic or Rubber;Import (US$ Thousand);3269,197;3807,107;6313,186;4394,43;7944,005
Slovenia;Indonesia;Import;Plastic or Rubber;Import (US$ Thousand);39930,402;51069,713;26392,21;21067,732;16465,133
Slovenia;Iran, Islamic Rep.;Import;Plastic or Rubber;Import (US$ Thousand);5489,997;3540,6;6915,336;275,397;4,163
Slovenia;Ireland;Import;Plastic or Rubber;Import (US$ Thousand);4870,124;5926,731;4861,611;4189,628;5511,774
Slovenia;Israel;Import;Plastic or Rubber;Import (US$ Thousand);3643,331;4484,806;4009,024;4093,468;6022
Slovenia;Italy;Import;Plastic or Rubber;Import (US$ Thousand);252790,098;343160,81;331823,07;322679,836;335301,681
Slovenia;Jamaica;Import;Plastic or Rubber;Import (US$ Thousand);;;;0,133;
Slovenia;Japan;Import;Plastic or Rubber;Import (US$ Thousand);16071,811;21087,849;18770,563;19450,56;19521,496
Slovenia;Jordan;Import;Plastic or Rubber;Import (US$ Thousand);0,029;;0,012;24,143;1,952
Slovenia;Kazakhstan;Import;Plastic or Rubber;Import (US$ Thousand);;8,721;0,039;2,303;1,331
Slovenia;Kenya;Import;Plastic or Rubber;Import (US$ Thousand);;0,046;;;
Slovenia;Korea, Dem. Rep.;Import;Plastic or Rubber;Import (US$ Thousand);356,963;79,233;93,304;118,312;168,267
Slovenia;Korea, Rep.;Import;Plastic or Rubber;Import (US$ Thousand);15405,285;25299,722;29796,656;29559,022;35125,266
Slovenia;Kuwait;Import;Plastic or Rubber;Import (US$ Thousand);880,079;459,943;464,087;1637,025;2478,554
Slovenia;Kyrgyz Republic;Import;Plastic or Rubber;Import (US$ Thousand);0,086;;;;
Slovenia;Lao PDR;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,055
Slovenia;Latvia;Import;Plastic or Rubber;Import (US$ Thousand);142,586;82,542;54,111;433,09;301,109
Slovenia;Lebanon;Import;Plastic or Rubber;Import (US$ Thousand);32,43;0,108;0,299;;
Slovenia;Liberia;Import;Plastic or Rubber;Import (US$ Thousand);6639,854;10999,695;2293,847;;258,746
Slovenia;Libya;Import;Plastic or Rubber;Import (US$ Thousand);;42,497;;0,278;0,534
Slovenia;Lithuania;Import;Plastic or Rubber;Import (US$ Thousand);1804,34;1737,654;5869,562;26199,782;14212,415
Slovenia;Luxembourg;Import;Plastic or Rubber;Import (US$ Thousand);9005,515;20958,419;12769,86;11972,297;12202,311
Slovenia;Macao;Import;Plastic or Rubber;Import (US$ Thousand);;;0,773;;
Slovenia;Macedonia, FYR;Import;Plastic or Rubber;Import (US$ Thousand);256,788;605,807;1254,39;2479,121;2565,311
Slovenia;Madagascar;Import;Plastic or Rubber;Import (US$ Thousand);1,392;;;;
Slovenia;Malawi;Import;Plastic or Rubber;Import (US$ Thousand);;;;0,023;
Slovenia;Malaysia;Import;Plastic or Rubber;Import (US$ Thousand);10800,766;16550,674;8023,028;7592,969;5290,643
Slovenia;Maldives;Import;Plastic or Rubber;Import (US$ Thousand);;0,051;;;
Slovenia;Mali;Import;Plastic or Rubber;Import (US$ Thousand);0,511;0,686;2,184;0,153;2,439
Slovenia;Malta;Import;Plastic or Rubber;Import (US$ Thousand);27,676;38,191;44,25;84,94;60,556
Slovenia;Mauritania;Import;Plastic or Rubber;Import (US$ Thousand);;;;0,543;
Slovenia;Mauritius;Import;Plastic or Rubber;Import (US$ Thousand);;;0,062;0,007;0,333
Slovenia;Mexico;Import;Plastic or Rubber;Import (US$ Thousand);2397,844;2605,413;2298,581;2601,621;2295,869
Slovenia;Micronesia, Fed. Sts.;Import;Plastic or Rubber;Import (US$ Thousand);;0,156;;;
Slovenia;Moldova;Import;Plastic or Rubber;Import (US$ Thousand);2,612;26,568;0,155;0,276;
Slovenia;Mongolia;Import;Plastic or Rubber;Import (US$ Thousand);;;0,068;;
Slovenia;Montenegro;Import;Plastic or Rubber;Import (US$ Thousand);172,796;136,509;43,608;9,517;27,318
Slovenia;Morocco;Import;Plastic or Rubber;Import (US$ Thousand);5,049;109,502;6,641;4,457;30,723
Slovenia;Mozambique;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,857
Slovenia;Myanmar;Import;Plastic or Rubber;Import (US$ Thousand);0,032;0,05;1,026;0,054;1,493
Slovenia;Namibia;Import;Plastic or Rubber;Import (US$ Thousand);;;0,617;;
Slovenia;Nauru;Import;Plastic or Rubber;Import (US$ Thousand);;10,73;;;23,079
Slovenia;Nepal;Import;Plastic or Rubber;Import (US$ Thousand);2,017;1,458;0,024;;0,661
Slovenia;Netherlands;Import;Plastic or Rubber;Import (US$ Thousand);65926,885;72269,193;68896,994;74554,041;87861,447
