Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Pakistan;Import;Stone and Glass;Import (US$ Thousand);3,63;5,29;0,304;0,634;2,506
Slovenia;Peru;Import;Stone and Glass;Import (US$ Thousand);3,216;2,321;2,631;0,73;0,483
Slovenia;Philippines;Import;Stone and Glass;Import (US$ Thousand);45,409;23,36;41,639;23,982;31,502
Slovenia;Pitcairn;Import;Stone and Glass;Import (US$ Thousand);;;;0,013;0,197
Slovenia;Poland;Import;Stone and Glass;Import (US$ Thousand);4159,028;4423,948;5334,889;8001,196;8805,481
Slovenia;Portugal;Import;Stone and Glass;Import (US$ Thousand);543,608;543,442;591,272;715,058;689,834
Slovenia;Qatar;Import;Stone and Glass;Import (US$ Thousand);0,01;;;3,089;
Slovenia;Romania;Import;Stone and Glass;Import (US$ Thousand);824,735;978,751;466,312;612,976;650,928
Slovenia;Russian Federation;Import;Stone and Glass;Import (US$ Thousand);410,91;347,927;518,169;512,071;609,103
Slovenia;Rwanda;Import;Stone and Glass;Import (US$ Thousand);;0,419;;;
Slovenia;San Marino;Import;Stone and Glass;Import (US$ Thousand);7,708;6,876;3,88;1,945;1,024
Slovenia;Sao Tome and Principe;Import;Stone and Glass;Import (US$ Thousand);0,054;;;0,082;0,013
Slovenia;Saudi Arabia;Import;Stone and Glass;Import (US$ Thousand);9,976;10,955;1,672;8,508;
Slovenia;Serbia, FR(Serbia/Montenegro);Import;Stone and Glass;Import (US$ Thousand);2203,599;3520,868;4286,848;3814,914;2529,035
Slovenia;Sierra Leone;Import;Stone and Glass;Import (US$ Thousand);;0,647;0,922;;0,908
Slovenia;Singapore;Import;Stone and Glass;Import (US$ Thousand);2,432;14,807;29,265;38,33;40,34
Slovenia;Slovak Republic;Import;Stone and Glass;Import (US$ Thousand);3900,27;6793,976;6929,926;6177,183;9460,039
Slovenia;Slovenia;Import;Stone and Glass;Import (US$ Thousand);1654,105;1199,599;1860,725;839,214;1071,041
Slovenia;South Africa;Import;Stone and Glass;Import (US$ Thousand);317,441;228,94;192,223;133,723;97,693
Slovenia;Spain;Import;Stone and Glass;Import (US$ Thousand);8010,436;7895,033;6339,892;5845,356;5017,47
Slovenia;Sri Lanka;Import;Stone and Glass;Import (US$ Thousand);16,667;11,307;3,938;18,774;6,511
Slovenia;St. Kitts and Nevis;Import;Stone and Glass;Import (US$ Thousand);0,076;0,044;;;1,313
Slovenia;St. Vincent and the Grenadines;Import;Stone and Glass;Import (US$ Thousand);;0,142;;;0,248
Slovenia;Suriname;Import;Stone and Glass;Import (US$ Thousand);;;;;0,114
Slovenia;Swaziland;Import;Stone and Glass;Import (US$ Thousand);;;;;3,548
Slovenia;Sweden;Import;Stone and Glass;Import (US$ Thousand);1719,115;1595,506;1407,31;1919,476;1588,321
Slovenia;Switzerland;Import;Stone and Glass;Import (US$ Thousand);44149,054;90848,485;59114,408;37675,632;33570,242
Slovenia;Syrian Arab Republic;Import;Stone and Glass;Import (US$ Thousand);;0,281;0,087;0,043;
Slovenia;Tajikistan;Import;Stone and Glass;Import (US$ Thousand);;0,313;0,108;0,154;0,276
Slovenia;Tanzania;Import;Stone and Glass;Import (US$ Thousand);;2,031;2,365;;0,309
Slovenia;Thailand;Import;Stone and Glass;Import (US$ Thousand);1603,744;1527,413;2048,434;2688,301;2410,44
Slovenia;Tokelau;Import;Stone and Glass;Import (US$ Thousand);;;;0,169;
Slovenia;Tunisia;Import;Stone and Glass;Import (US$ Thousand);1,697;4,891;3,237;1,685;3,976
Slovenia;Turkey;Import;Stone and Glass;Import (US$ Thousand);12109,973;8147,519;7562,397;5982,625;6439,111
Slovenia;Turks and Caicos Isl.;Import;Stone and Glass;Import (US$ Thousand);;;;;0,363
Slovenia;Uganda;Import;Stone and Glass;Import (US$ Thousand);3,86;;;;
Slovenia;Ukraine;Import;Stone and Glass;Import (US$ Thousand);61,134;102,023;116,435;41,714;73,224
Slovenia;United Arab Emirates;Import;Stone and Glass;Import (US$ Thousand);366,777;2496,239;546,949;127,681;113,44
Slovenia;United Kingdom;Import;Stone and Glass;Import (US$ Thousand);5890,241;4945,762;5213,9;6808,106;6970,513
Slovenia;United States;Import;Stone and Glass;Import (US$ Thousand);3304,024;3843,875;3405,134;3441,826;3617,428
Slovenia;United States Minor Outlying I;Import;Stone and Glass;Import (US$ Thousand);;30,87;93,411;9,827;0,013
Slovenia;Unspecified;Import;Stone and Glass;Import (US$ Thousand);12288,338;14268,668;11428,8;89,009;0,267
Slovenia;Uruguay;Import;Stone and Glass;Import (US$ Thousand);;;1,681;;2,144
Slovenia;Vietnam;Import;Stone and Glass;Import (US$ Thousand);272,08;187,397;235,652;203,947;331,164
Slovenia;Zambia;Import;Stone and Glass;Import (US$ Thousand);;;;;4,681
