Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Guinea-Bissau;Import;Metals;Import (US$ Thousand);;;0,061;38,471;
Slovenia;Haiti;Import;Metals;Import (US$ Thousand);;;1,377;;
Slovenia;Heard Island and McDonald Isla;Import;Metals;Import (US$ Thousand);2,305;;1,168;2,131;
Slovenia;Holy See;Import;Metals;Import (US$ Thousand);;;;;0,122
Slovenia;Hong Kong, China;Import;Metals;Import (US$ Thousand);304,355;219,149;288,505;660,333;384,45
Slovenia;Hungary;Import;Metals;Import (US$ Thousand);67750,213;94042,31;96114,345;94171,986;103730,451
Slovenia;Iceland;Import;Metals;Import (US$ Thousand);10304,601;1146,699;1489,81;932,307;1028,935
Slovenia;India;Import;Metals;Import (US$ Thousand);6912,602;8862,149;9363,717;10468,817;15379,268
Slovenia;Indonesia;Import;Metals;Import (US$ Thousand);914,205;856,462;835,607;667,078;993,804
Slovenia;Iran, Islamic Rep.;Import;Metals;Import (US$ Thousand);54,099;195,589;157,729;105,544;422,967
Slovenia;Iraq;Import;Metals;Import (US$ Thousand);;0,12;;0,163;0,208
Slovenia;Ireland;Import;Metals;Import (US$ Thousand);848,862;629,248;439,258;457,187;386,916
Slovenia;Israel;Import;Metals;Import (US$ Thousand);800,543;812,808;768,861;707,276;1142,527
Slovenia;Italy;Import;Metals;Import (US$ Thousand);635108,052;822480,744;674386,584;715564,072;712740,632
Slovenia;Jamaica;Import;Metals;Import (US$ Thousand);0,009;;;;
Slovenia;Japan;Import;Metals;Import (US$ Thousand);10027,517;13604,927;13164,153;15341,098;19433,025
Slovenia;Jordan;Import;Metals;Import (US$ Thousand);;;0,114;238,012;9,559
Slovenia;Kazakhstan;Import;Metals;Import (US$ Thousand);12284,689;9037,415;1050,758;639,496;97,916
Slovenia;Kenya;Import;Metals;Import (US$ Thousand);;0,051;0,533;;
Slovenia;Korea, Dem. Rep.;Import;Metals;Import (US$ Thousand);142,823;136,255;683,977;460,823;28,944
Slovenia;Korea, Rep.;Import;Metals;Import (US$ Thousand);15830,893;19957,529;59323,051;42421,005;67198,803
